1	"lm-critic: language models for unsupervised grammatical error correction | m yasunaga, j leskovec, p liang - arxiv preprint arxiv:2109.06822, 2021"	LM-Critic: Language Models for Unsupervised Grammatical Error Correction	9/19/21 2:15	"M Yasunaga, J Leskovec, P Liang - arXiv preprint arXiv:2109.06822, 2021"	"Training a model for grammatical error correction (GEC) requires a set of labeled ungrammatical/grammatical sentence pairs, but manually annotating such pairs can be expensive. Recently, the Break-It-Fix-It (BIFI) framework has demonstrated strong"
1	"modular self-supervision for document-level relation extraction | s zhang, c wong, n usuyama, s jain, t naumann - arxiv preprint arxiv , 2021"	Modular Self-Supervision for Document-Level Relation Extraction	9/19/21 2:15	"S Zhang, C Wong, N Usuyama, S Jain, T Naumann - arXiv preprint arXiv , 2021"	"Extracting relations across large text spans has been relatively underexplored in NLP, but it is particularly important for high-value domains such as biomedicine, where obtaining high recall of the latest findings is crucial for practical applications. Compared to conventional information extraction confined to short text spans, document-level relation extraction faces additional challenges in both inference and learning. Given longer text spans, state-of-the-art neural architectures are less Cites: Cross-sentence n-ary relation extraction with graph lstms"
1	"r-gat: relational graph attention network for multi-relational graphs | m chen, y zhang, x kou, y li, y zhang - arxiv preprint arxiv:2109.05922, 2021"	r-GAT: Relational Graph Attention Network for Multi-Relational Graphs	9/19/21 2:15	"M Chen, Y Zhang, X Kou, Y Li, Y Zhang - arXiv preprint arXiv:2109.05922, 2021"	"Graph Attention Network (GAT) focuses on modelling simple undirected and single relational graph data only. This limits its ability to deal with more general and complex multi-relational graphs that contain entities with directed links of different labels (eg, knowledge graphs). Therefore, directly applying GAT on multi-relational graphs leads to sub-optimal solutions. To tackle this issue, we propose r-GAT, a relational graph attention network to learn multi-channel entity representations Cites: Representing Text for Joint Embedding of Text and Knowledge"
1	"streamhover: livestream transcript summarization and annotation | s cho, f dernoncourt, t ganter, t bui, n lipka - arxiv preprint arxiv , 2021"	StreamHover: Livestream Transcript Summarization and Annotation	9/19/21 2:15	"S Cho, F Dernoncourt, T Ganter, T Bui, N Lipka - arXiv preprint arXiv , 2021"	"With the explosive growth of livestream broadcasting, there is an urgent need for new summarization technology that enables us to create a preview of streamed content and tap into this wealth of knowledge. However, the problem is nontrivial due to the informal nature of spoken language. Further, there has been a shortage of annotated datasets that are necessary for transcript summarization. In this paper, we present StreamHover, a framework for annotating and summarizing livestream transcripts Cites: QMSum: A New Benchmark for Query-based Multi-domain Meeting"
1	"graph algorithms for multiparallel word alignment | a imani, mj sabet, lk enel, p dufter, f yvon - arxiv preprint arxiv , 2021"	Graph Algorithms for Multiparallel Word Alignment	9/19/21 2:15	"A Imani, MJ Sabet, LK enel, P Dufter, F Yvon - arXiv preprint arXiv , 2021"	"With the advent of end-to-end deep learning approaches in machine translation, interest in word alignments initially decreased; however, they have again become a focus of research more recently. Alignments are useful for typological research, transferring formatting like markup to translated texts, and can be used in the decoding of machine translation systems. At the same time, massively multilingual processing is becoming an important NLP scenario, and pretrained language and Cites: Cross-lingual Sentiment Transfer with Limited Resources"
1	"pack together: entity and relation extraction with levitated marker | d ye, y lin, m sun - arxiv preprint arxiv:2109.06067, 2021"	Pack Together: Entity and Relation Extraction with Levitated Marker	9/19/21 2:15	"D Ye, Y Lin, M Sun - arXiv preprint arXiv:2109.06067, 2021"	"Named Entity Recognition (NER) and Relation Extraction (RE) are the core sub-tasks for information extraction. Many recent works formulate these two tasks as the span (pair) classification problem, and thus focus on investigating how to obtain a better span representation from the pre-trained encoder. However, a major limitation of existing works is that they ignore the dependencies between spans (pairs). In this work, we propose a novel span representation approach, named Packed Levitated Cites: RECONSIDER: Improved Re-Ranking using Span-Focused Cross"
0	"lcad-ufes at fakedes 2021: fake news detection using named entity recognition and part-of-speech sequences | ma spalenza, l lusquino-filho, fmg frana - proceedings of the iberian , 2021"	LCAD-UFES at FakeDeS 2021: Fake news detection using named entity recognition and part-of-speech sequences	9/19/21 2:15	"MA Spalenza, L Lusquino-Filho, FMG Frana - Proceedings of the Iberian , 2021"	"News is fundamental to share interesting and relevant facts for public knowledge. However, unreliable sources produce fake and biased information, releasing content without proper fact-checking. The biased content attends to a massive disclosure on the internet and sociopolitical tendencies. Consequently, the identification of inaccurate news minimizes the damage to public entities. Therefore, against the misinformation, the fact-checking agencies investigate the trending news. Regarding Cites: Truth of varying shades: Analyzing language in fake news and"
1	"gradient imitation reinforcement learning for low resource relation extraction | x hu, c zhang, y yang, x li, l lin, l wen, ps yu - arxiv preprint arxiv:2109.06415, 2021"	Gradient Imitation Reinforcement Learning for Low Resource Relation Extraction	9/19/21 2:15	"X Hu, C Zhang, Y Yang, X Li, L Lin, L Wen, PS Yu - arXiv preprint arXiv:2109.06415, 2021"	"Low-resource Relation Extraction (LRE) aims to extract relation facts from limited labeled corpora when human annotation is scarce. Existing works either utilize self- training scheme to generate pseudo labels that will cause the gradual drift problem, or leverage meta-learning scheme which does not solicit feedback explicitly. To alleviate selection bias due to the lack of feedback loops in existing LRE learning paradigms, we developed a Gradient Imitation Reinforcement Learning method to Cites: Zero-shot relation extraction via reading comprehension"
1	"fine-grained entity typing via label reasoning | q liu, h lin, x xiao, x han, l sun, h wu - arxiv preprint arxiv:2109.05744, 2021"	Fine-grained Entity Typing via Label Reasoning	9/19/21 2:15	"Q Liu, H Lin, X Xiao, X Han, L Sun, H Wu - arXiv preprint arXiv:2109.05744, 2021"	"Conventional entity typing approaches are based on independent classification paradigms, which make them difficult to recognize inter-dependent, long-tailed and fine-grained entity types. In this paper, we argue that the implicitly entailed extrinsic and intrinsic dependencies between labels can provide critical knowledge to tackle the above challenges. To this end, we propose emph {Label Reasoning Network (LRN)}, which sequentially reasons fine-grained entity labels by discovering and Cites: Ultra-fine entity typing"
1	"a multi-task learning model for multidimensional relevance assessment | dgp putri, m viviani, g pasi - international conference of the cross-language , 2021"	A Multi-Task Learning Model for Multidimensional Relevance Assessment	9/19/21 2:15	"DGP Putri, M Viviani, G Pasi - International Conference of the Cross-Language , 2021"	"In recent years, deep learning models have been successfully applied to Information Retrieval (IR), mainly for assessing the topical relevance of documents with respect to queries. However, relevance is a multidimensional concept, which can be assessed based on several criteria, depending on the document type, the domain considered, the search task performed, etc. Given that recent advancements in deep neural networks enable several learning tasks to be solved simultaneously, in this Cites: Truth of varying shades: Analyzing language in fake news and"
0	"traffic event detection as a slot filling problem | x yang, g bekoulis, n deligiannis - arxiv preprint arxiv:2109.06035, 2021"	Traffic Event Detection as a Slot Filling Problem	9/19/21 2:15	"X Yang, G Bekoulis, N Deligiannis - arXiv preprint arXiv:2109.06035, 2021"	"In this paper, we introduce the new problem of extracting fine-grained traffic information from Twitter streams by also making publicly available the two (constructed) traffic-related datasets from Belgium and the Brussels capital region. In particular, we experiment with several models to identify (i) whether a tweet is traffic- related or not, and (ii) in the case that the tweet is traffic-related to identify more fine- grained information regarding the event (eg, the type of the event, where the event Cites: Truth of varying shades: Analyzing language in fake news and"
1	"evaluating the role of news content and social media interactions for fake news detection | c sotirakou, a karampela, c mourlas -  symposium on disinformation in open online , 2021"	Evaluating the Role of News Content and Social Media Interactions for Fake News Detection	9/19/21 2:15	"C Sotirakou, A Karampela, C Mourlas -  Symposium on Disinformation in Open Online , 2021"	"Societies across the globe suffer from the effects of disinformation campaigns creating an urgent need for a way of tracking falsehoods before they become widely spread. Although building a detection tool for online disinformation campaigns is a challenging task, this paper attempts to approach this problem by examining content- based features related to language use, emotions, and engagement features through explainable machine learning. We propose a model that, except for the textual Cites: Truth of varying shades: Analyzing language in fake news and"
1	"kfcnet: knowledge filtering and contrastive learning network for generative commonsense reasoning | h li, y gong, j jiao, r zhang, t baldwin, n duan - arxiv preprint arxiv:2109.06704, 2021"	KFCNet: Knowledge Filtering and Contrastive Learning Network for Generative Commonsense Reasoning	9/19/21 2:15	"H Li, Y Gong, J Jiao, R Zhang, T Baldwin, N Duan - arXiv preprint arXiv:2109.06704, 2021"	"Pre-trained language models have led to substantial gains over a broad range of natural language processing (NLP) tasks, but have been shown to have limitations for natural language generation tasks with high-quality requirements on the output, such as commonsense generation and ad keyword generation. In this work, we present a novel Knowledge Filtering and Contrastive learning Network (KFCNet) which references external knowledge and achieves better generation performance Cites: Dense Passage Retrieval for Open-Domain Question Answering"
0	"broaden the vision: geo-diverse visual commonsense reasoning | d yin, lh li, z hu, n peng, kw chang - arxiv preprint arxiv:2109.06860, 2021"	Broaden the Vision: Geo-Diverse Visual Commonsense Reasoning	9/19/21 2:15	"D Yin, LH Li, Z Hu, N Peng, KW Chang - arXiv preprint arXiv:2109.06860, 2021"	"Commonsense is defined as the knowledge that is shared by everyone. However, certain types of commonsense knowledge are correlated with culture and geographic locations and they are only shared locally. For example, the scenarios of wedding ceremonies vary across regions due to different customs influenced by historical and religious factors. Such regional characteristics, however, are generally omitted in prior work. In this paper, we construct a Geo-Diverse Visual Cites: Abductive commonsense reasoning"
2	"extract, integrate, compete: towards verification style reading comprehension | c zhang, y lai, y feng, d zhao - arxiv preprint arxiv:2109.05149, 2021"	"Extract, Integrate, Compete: Towards Verification Style Reading Comprehension"	9/19/21 2:15	"C Zhang, Y Lai, Y Feng, D Zhao - arXiv preprint arXiv:2109.05149, 2021"	"In this paper, we present a new verification style reading comprehension dataset named VGaokao from Chinese Language tests of Gaokao. Different from existing efforts, the new dataset is originally designed for native speakers  evaluation, thus requiring more advanced language understanding skills. To address the challenges in VGaokao, we propose a novel Extract-Integrate-Compete approach, which iteratively selects complementary evidence with a novel query updating mechanism Cites: Unsupervised question decomposition for question answering"
1	"summarize-then-answer: generating concise explanations for multi-hop reading comprehension | n inoue, h trivedi, s sinha, n balasubramanian, k inui - arxiv preprint arxiv , 2021"	Summarize-then-Answer: Generating Concise Explanations for Multi-hop Reading Comprehension	9/19/21 2:15	"N Inoue, H Trivedi, S Sinha, N Balasubramanian, K Inui - arXiv preprint arXiv , 2021"	"How can we generate concise explanations for multi-hop Reading Comprehension (RC)? The current strategies of identifying supporting sentences can be seen as an extractive question-focused summarization of the input text. However, these extractive explanations are not necessarily concise ie not minimally sufficient for answering a question. Instead, we advocate for an abstractive approach, where we propose to generate a question-focused, abstractive summary of input paragraphs Cites: Retrieval-augmented generation for knowledge-intensive NLP tasks"
1	"knowledge enhanced fine-tuning for better handling unseen entities in dialogue generation | l cui, y wu, s liu, y zhang - arxiv preprint arxiv:2109.05487, 2021"	Knowledge Enhanced Fine-Tuning for Better Handling Unseen Entities in Dialogue Generation	9/19/21 2:15	"L Cui, Y Wu, S Liu, Y Zhang - arXiv preprint arXiv:2109.05487, 2021"	"Although pre-training models have achieved great success in dialogue generation, their performance drops dramatically when the input contains an entity that does not appear in pre-training and fine-tuning datasets (unseen entity). To address this issue, existing methods leverage an external knowledge base to generate appropriate responses. In real-world scenario, the entity may not be included by the knowledge base or suffer from the precision of knowledge retrieval. To deal with this problem Cites: A knowledge-grounded neural conversation model"
1	"detecting layout templates in complex multiregion files | g vitagliano, l jiang, f naumann - arxiv preprint arxiv:2109.06630, 2021"	Detecting Layout Templates in Complex Multiregion Files	9/19/21 2:15	"G Vitagliano, L Jiang, F Naumann - arXiv preprint arXiv:2109.06630, 2021"	"Spreadsheets are among the most commonly used file formats for data management, distribution, and analysis. Their widespread employment makes it easy to gather large collections of data, but their flexible canvas-based structure makes automated analysis difficult without heavy preparation. One of the common problems that practitioners face is the presence of multiple, independent regions in a single spreadsheet, possibly separated by repeated empty cells. We define such files as Cites: Spreadsheet property detection with rule-assisted active learning"
1	"sunder: enabling low-overhead and scalable near-data pattern matching acceleration | e sadredini, r rahimi, m imani, k skadron - 2021"	Sunder: Enabling Low-Overhead and Scalable Near-Data Pattern Matching Acceleration	9/19/21 2:15	"E Sadredini, R Rahimi, M Imani, K Skadron - 2021"	"Automata processing is an efficient computation model for regular expressions and other forms of sophisticated pattern matching. The demand for high-throughput and real-time pattern matching in many applications, including network intrusion detection and spam filters, has motivated several in-memory architectures for automata processing. Existing in-memory architectures focus on accelerating the pattern-matching kernel, but either fail to support a practical reporting solution or Cites: HARE: Hardware accelerator for regular expressions"
1	"tiage: a benchmark for topic-shift aware dialog modeling | h xie, z liu, c xiong, z liu, a copestake - arxiv preprint arxiv:2109.04562, 2021"	TIAGE: A Benchmark for Topic-Shift Aware Dialog Modeling	9/19/21 2:15	"H Xie, Z Liu, C Xiong, Z Liu, A Copestake - arXiv preprint arXiv:2109.04562, 2021"	"Human conversations naturally evolve around different topics and fluently move between them. In research on dialog systems, the ability to actively and smoothly transition to new topics is often ignored. In this paper we introduce TIAGE, a new"
1	learning structured neural semantic parsers | p yin - 2021	Learning Structured Neural Semantic Parsers	9/16/21 19:19	P Yin - 2021	"Semantic parsing, the task of translating user-issued natural language (NL) utterances (eg, Flights from Pittsburgh to New York) into formal meaning representations (MRs, eg, an SQL database query or a Python program), has become an important direction in developing natural language interfaces to computational systems. Recent years have witnessed the burgeoning of applying neural network-based semantic parsers in various tasks and domains. However Cites: Question Generation from SQL Queries Improves Neural Semantic"
1	"ror: read-over-read for long document machine reading comprehension | j zhao, j bao, y wang, y zhou, y wu, x he, b zhou - arxiv preprint arxiv:2109.04780, 2021"	RoR: Read-over-Read for Long Document Machine Reading Comprehension	9/16/21 19:19	"J Zhao, J Bao, Y Wang, Y Zhou, Y Wu, X He, B Zhou - arXiv preprint arXiv:2109.04780, 2021"	"Transformer-based pre-trained models, such as BERT, have achieved remarkable results on machine reading comprehension. However, due to the constraint of encoding length (eg, 512 WordPiece tokens), a long document is usually split into multiple chunks that are independently read. It results in the reading field being limited to individual chunks without information collaboration for long document machine reading comprehension. To address this problem, we propose RoR, a read Cites: Quac: Question answering in context"
1	"zero-shot dialogue state tracking via cross-task transfer | z lin, b liu, a madotto, s moon, p crook, z zhou - arxiv preprint arxiv , 2021"	Zero-Shot Dialogue State Tracking via Cross-Task Transfer	9/16/21 19:19	"Z Lin, B Liu, A Madotto, S Moon, P Crook, Z Zhou - arXiv preprint arXiv , 2021"	"Zero-shot transfer learning for dialogue state tracking (DST) enables us to handle a variety of task-oriented dialogue domains without the expense of collecting in- domain data. In this work, we propose to transfer the textit {cross-task} knowledge from general question answering (QA) corpora for the zero-shot DST task. Specifically, we propose TransferQA, a transferable generative QA model that seamlessly combines extractive QA and multi-choice QA via a text-to-text transformer Cites: SCoRe: Pre-Training for Context Representation in Conversational"
1	"fewshotqa: a framework for few-shot learning of question answering tasks using pre-trained text-to-text models | r chada, aa ai - context"	FewshotQA: A framework for few-shot learning of question answering tasks using pre-trained text-to-text models	9/16/21 19:19	"R Chada, AA AI - Context"	"The task of learning from only a few examples (called a few-shot setting) is of key importance and relevance to a real-world setting. For question answering (QA), the current state-ofthe-art pre-trained models typically need finetuning on tens of thousands of examples to obtain good results. Their performance degrades significantly in a few-shot setting (< 100 examples). To address this, we propose a finetuning framework that leverages pre-trained text-to-text models and is directly Cites: TyDi QA: A benchmark for information-seeking question answering"
0	"distinguishing between fake news and satire with transformers | jf low, bcm fung, f iqbal, sc huang - expert systems with applications, 2021"	Distinguishing between fake news and satire with transformers	9/16/21 19:19	"JF Low, BCM Fung, F Iqbal, SC Huang - Expert Systems with Applications, 2021"	"Indiscriminate elimination of harmful fake news risks destroying satirical news, which can be benign or even beneficial, because both types of news share highly similar textual cues. In this work we applied a recent development in neural network architecture, transformers, to the task of separating satirical news from fake news. Transformers have hitherto not been applied to this specific problem. Our evaluation results on a publicly available and carefully curated dataset show that the Cites: Bert: Pre-training of deep bidirectional transformers for language"
1	"asking it all: generating contextualized questions for any semantic role | v pyatkin, p roit, j michael, r tsarfaty, y goldberg - arxiv preprint arxiv , 2021"	Asking It All: Generating Contextualized Questions for any Semantic Role	9/16/21 19:19	"V Pyatkin, P Roit, J Michael, R Tsarfaty, Y Goldberg - arXiv preprint arXiv , 2021"	"Asking questions about a situation is an inherent step towards understanding it. To this end, we introduce the task of role question generation, which, given a predicate mention and a passage, requires producing a set of questions asking about all possible semantic roles of the predicate. We develop a two-stage model for this task, which first produces a context-independent question prototype for each role and then revises it to be contextually appropriate for the passage. Unlike most existing Cites: Zero-shot relation extraction via reading comprehension"
1	"the language of persuasion, negotiation and trust | j lopes, h hastie"	"The Language of Persuasion, Negotiation and Trust"	9/16/21 19:19	"J Lopes, H Hastie"	"There is a need to clearly understand the effect that interactive systems can have on users in the real world. This study explores whether aspects of social interaction (persuasion and negotiation) can be predicted purely from linguistic, politeness and collaborative features. Amongst other findings, we show that politeness cues (such as expressing gratitude) are important for successful negotiation dialogues and that collaborative features (such as repeated content between consecutively turns) are Cites: Truth of varying shades: Analyzing language in fake news and"
1	"graph-based decoding for task oriented semantic parsing | jr cole, n jiang, p pasupat, l he, p shaw - arxiv preprint arxiv:2109.04587, 2021"	Graph-Based Decoding for Task Oriented Semantic Parsing	9/16/21 19:19	"JR Cole, N Jiang, P Pasupat, L He, P Shaw - arXiv preprint arXiv:2109.04587, 2021"	"The dominant paradigm for semantic parsing in recent years is to formulate parsing as a sequence-to-sequence task, generating predictions with auto-regressive sequence decoders. In this work, we explore an alternative paradigm. We formulate semantic parsing as a dependency parsing task, applying graph-based decoding techniques developed for syntactic parsing. We compare various decoding techniques given the same pre-trained Transformer encoder on the TOP dataset Cites: Rat-sql: Relation-aware schema encoding and linking for text-to"
1	"distantly-supervised named entity recognition with noise-robust learning and language model augmented self-training | y meng, y zhang, j huang, x wang, y zhang, h ji - arxiv preprint arxiv , 2021"	Distantly-Supervised Named Entity Recognition with Noise-Robust Learning and Language Model Augmented Self-Training	9/16/21 19:19	"Y Meng, Y Zhang, J Huang, X Wang, Y Zhang, H Ji - arXiv preprint arXiv , 2021"	"We study the problem of training named entity recognition (NER) models using only distantly-labeled data, which can be automatically obtained by matching entity mentions in the raw text with entity types in a knowledge base. The biggest challenge of distantly-supervised NER is that the distant supervision may induce incomplete and noisy labels, rendering the straightforward application of supervised learning ineffective. In this paper, we propose (1) a noise-robust learning scheme comprised Cites: Unsupervised named-entity extraction from the web: An"
0	"hydrogen storage in metal-organic frameworks: a review | a garg, a jain"	Hydrogen Storage in Metal-Organic Frameworks: A Review	9/16/21 19:19	"A Garg, A Jain"	"Metal-organic frameworks (MOFs) for hydrogen storage have continued to receive intense interest over the past several years. MOFs have attracted worldwide attention in the area of hydrogen energy, particularly for hydrogen storage. MOFs are a family of nanoporous materials and class of compounds. MOFs have higher surface area and porosity, low densities, flexible and tuneable porous structure, these are the attractive properties for gas storage. For these reasons MOFs have been extensively Cites: Theoretical limits of hydrogen storage in metalorganic"
1	"exploring datasets via cell-centric indexing | j heflin, bd davison, h jia - 2021"	Exploring Datasets via Cell-Centric Indexing	9/16/21 19:19	"J Heflin, BD Davison, H Jia - 2021"	"We present a novel approach to dataset search and exploration. Cell-centric indexing is a unique indexing strategy that enables a powerful, new interface. The strategy treats individual cells of a table as the indexed unit, and combining this with a number of structure-specific fields enables queries that cannot be answered by a traditional indexing approach. Our interface provides users with an overview of a dataset repository, and allows them to efficiently use various facets to explore the Cites: DBExplorer: Exploratory Search in Databases."
1	"contrastive document representation learning with graph attention networks | pxxcx ma, zhb xiang"	Contrastive Document Representation Learning with Graph Attention Networks	9/16/21 19:19	"PXXCX Ma, ZHB Xiang"	"Recent progress in pretrained Transformerbased language models has shown great success in learning contextual representation of text. However, due to the quadratic selfattention complexity, most of the pretrained Transformers models can only handle relatively short text. It is still a challenge when it comes to modeling very long documents. In this work, we propose to use a graph attention network on top of the available pretrained Transformers model to learn document embeddings. This graph Cites: Sparse, dense, and attentional representations for text retrieval"
1	"naturalproofs: mathematics meets natural language | s welleck12, j liu, r le bras, h hajishirzi12, y choi12"	NaturalProofs: Mathematics meets Natural Language	9/16/21 19:19	"S Welleck12, J Liu, R Le Bras, H Hajishirzi12, Y Choi12"	"Solving the problem of understanding and creating mathematics using natural mathematical languagethe mixture of symbolic and natural language used by humansis a path towards developing agents capable of reasoning. The mixture of symbolic and natural text in informal mathematics, along with the existence of a formal counterpart, offers a unique setting for studying reasoning that complements research involving natural language alone or purely within a formal system Cites: Dense Passage Retrieval for Open-Domain Question Answering"
1	word meaning representation in neural language models: lexical polysemy and semantic relationships | ag soler - 2021	Word Meaning Representation in Neural Language Models: Lexical Polysemy and Semantic Relationships	9/16/21 19:19	AG Soler - 2021	"Word embedding representations generated by neural language models encode rich information about language and the world. In this thesis, we investigate the knowledge about word meaning encoded in embedding representations and propose methods to automatically enhance their quality. Our main focus is on contextual models which generate representations that capture the meaning of word usages in new contexts. These models have dominated the NLP and Computational Cites: Dissecting contextual word embeddings: Architecture and"
1	"integrating approaches to word representation | y pinter - arxiv preprint arxiv:2109.04876, 2021"	Integrating Approaches to Word Representation	9/16/21 19:19	"Y Pinter - arXiv preprint arXiv:2109.04876, 2021"	"The problem of representing the atomic elements of language in modern neural learning systems is one of the central challenges of the field of natural language processing. I present a survey of the distributional, compositional, and relational approaches to addressing this task, and discuss various means of integrating them into systems, with special emphasis on the word level and the out-of-vocabulary phenomenon. Cites: Linguistic regularities in continuous space word representations"
1	"automated prediction of good dictionary examples (gdex): a comprehensive experiment with distant supervision, machine learning, and word embedding-based | my khan, a qayoom, ms nizami, ms siddiqui, s wasi - complexity, 2021"	"Automated Prediction of Good Dictionary EXamples (GDEX): A Comprehensive Experiment with Distant Supervision, Machine Learning, and Word Embedding-Based"	9/16/21 19:19	"MY Khan, A Qayoom, MS Nizami, MS Siddiqui, S Wasi - Complexity, 2021"	"Dictionaries not only are the source of getting meanings of the word but also serve the purpose of comprehending the context in which the words are used. For such purpose, we see a small sentence as an example for the very word in comprehensive book-dictionaries and more recently in online dictionaries. The lexicographers perform a very meticulous activity for the elicitation of Good Dictionary EXamples (GDEX)a sentence that is best fit in a dictionary for the word s definition Cites: Linguistic regularities in continuous space word representations"
1	"hybrid attention mechanism for fewshot relational learning of knowledge graphs | r ma, z li, f guo, l zhao - iet computer vision, 2021"	Hybrid attention mechanism for fewshot relational learning of knowledge graphs	9/16/21 19:19	"R Ma, Z Li, F Guo, L Zhao - IET Computer Vision, 2021"	"Fewshot knowledge graph (KG) reasoning is the main focus in the field of knowledge graph reasoning. In order to expand the application fields of the knowledge graph, a large number of studies are based on a large number of training samples. However, we have learnt that there are actually many missing relationships or entities in the knowledge graph, and in most cases, there are not many training instances when implementing new relationships. To tackle it, in this study, the Cites: Representing Text for Joint Embedding of Text and Knowledge"
1	"une tude distributionnelle des noms d agent en-ant,-eur,-ien,-ier, et-iste | r huyghe, m wauquier - 2021"	"Une tude distributionnelle des noms d agent en-ant,-eur,-ien,-ier, et-iste"	9/16/21 19:19	"R HUYGHE, M WAUQUIER - 2021"	"Dans cet article, nous comparons diffrents suffixes formateurs de noms d agent en franais. Nous nous interrogeons sur l existence de corrlations entre la construction morphologique de ces noms et leurs spcificits smantiques. Nous adoptons une approche distributionnelle qui nous permet d tudier  grande chelle les noms d agent et de mettre en vidence certaines tendances smantiques associes aux diffrents suffixes. Cites: Linguistic regularities in continuous space word representations"
1	multi-round recommendations for stable groups | i heiska - 2021	Multi-Round Recommendations for Stable Groups	9/16/21 19:19	I Heiska - 2021	"Recommender systems have been used for suggesting the most suitable products and services for users in diverse scenarios. More recently, the need for making recommendations for groups of users has become increasingly relevant. In addition, there are applications in which recommendations are required in a consecutive sequence. Group recommendations present a challenge for recommender systems: how to balance the preferences of the individual members of a group. On the other Cites: Group recommendation: Semantics and efficiency"
1	"semantic parsing in task-oriented dialog with recursive insertion-based encoder | e mansimov, y zhang - arxiv preprint arxiv:2109.04500, 2021"	Semantic Parsing in Task-Oriented Dialog with Recursive Insertion-based Encoder	9/16/21 19:19	"E Mansimov, Y Zhang - arXiv preprint arXiv:2109.04500, 2021"	"We introduce a Recursive INsertion-based Encoder (RINE), a novel approach for semantic parsing in task-oriented dialog. Our model consists of an encoder network that incrementally builds the semantic parse tree by predicting the non-terminal label and its positions in the linearized tree. At the generation time, the model constructs the semantic parse tree by recursively inserting the predicted non-terminal labels at the predicted positions until termination. RINE achieves state-of-the-art exact match Cites: Task-oriented dialogue as dataflow synthesis"
1	"geesedb: a python graph engine for exploration and search | c kamphuis, ap de vries - 2021"	GeeseDB: A Python Graph Engine for Exploration and Search	9/16/21 19:19	"C Kamphuis, AP de Vries - 2021"	"GeeseDB is a Python toolkit for solving information retrieval research problems that leverage graphs as data structures. It aims to simplify information retrieval research by allowing researchers to easily formulate graph queries through a graph query language. GeeseDB is built on top of DuckDB, an embedded column-store relational database designed for analytical workloads. GeeseDB is available as an easy to install Python package. In only a few lines of code users can create a first stage Cites: Sparse, Dense, and Attentional Representations for Text Retrieval"
1	"on the validity of pre-trained transformers for natural language processing in the software engineering domain | j von der mosel, a trautsch, s herbold - arxiv preprint arxiv:2109.04738, 2021"	On the validity of pre-trained transformers for natural language processing in the software engineering domain	9/16/21 19:19	"J von der Mosel, A Trautsch, S Herbold - arXiv preprint arXiv:2109.04738, 2021"	"Transformers are the current state-of-the-art of natural language processing in many domains and are using traction within software engineering research as well. Such models are pre-trained on large amounts of data, usually from the general domain. However, we only have a limited understanding regarding the validity of transformers within the software engineering domain, ie, how good such models are at understanding words and sentences within a software engineering context and how Cites: Codebert: A pre-trained model for programming and natural"
1	"an exploratory study on long dialogue summarization: what works and what s next | y zhang, a ni, t yu, r zhang, c zhu, b deb - arxiv preprint arxiv , 2021"	An Exploratory Study on Long Dialogue Summarization: What Works and What s Next	9/16/21 19:19	"Y Zhang, A Ni, T Yu, R Zhang, C Zhu, B Deb - arXiv preprint arXiv , 2021"	"Dialogue summarization helps readers capture salient information from long conversations in meetings, interviews, and TV series. However, real-world dialogues pose a great challenge to current summarization models, as the dialogue length typically exceeds the input limits imposed by recent transformer-based pre-trained models, and the interactive nature of dialogues makes relevant information more context-dependent and sparsely distributed than news articles. In this work, we Cites: QMSum: A New Benchmark for Query-based Multi-domain Meeting"
1	"block pruning for faster transformers | f lagunas, e charlaix, v sanh, am rush - arxiv preprint arxiv:2109.04838, 2021"	Block Pruning For Faster Transformers	9/16/21 19:19	"F Lagunas, E Charlaix, V Sanh, AM Rush - arXiv preprint arXiv:2109.04838, 2021"	"Pre-training has improved model accuracy for both classification and generation tasks at the cost of introducing much larger and slower models. Pruning methods have proven to be an effective way of reducing model size, whereas distillation methods are proven for speeding up inference. We introduce a block pruning approach targeting both small and fast models. Our approach extends structured methods by considering blocks of any size and integrates this structure into the Cites: Know what you don t know: Unanswerable questions for SQuAD"
1	"arguebert: how to improve bert embeddings for measuring the similarity of arguments | m behrendt, s harmeling"	ArgueBERT: How To Improve BERT Embeddings for Measuring the Similarity of Arguments	9/16/21 19:19	"M Behrendt, S Harmeling"	"Abstract Argumentation is an important tool within human interaction, not only in law and politics but also for discussing issues, expressing and exchanging opinions and coming to decisions in our everyday life. Applications for argumentation often require the measurement of the arguments  similarity, to solve tasks like clustering, paraphrase identification or summarization. In our work, BERT embeddings are pre- trained on novel training objectives and afterwards fine-tuned in a siamese Cites: Well-Read Students Learn Better: On the Importance of Pre"
0	"tiktok and education: discovering knowledge through learning videos | a fiallos, c fiallos, s figueroa -  eighth international conference on edemocracy & , 2021"	Tiktok and Education: Discovering Knowledge through Learning Videos	9/16/21 19:19	"A Fiallos, C Fiallos, S Figueroa -  Eighth International Conference on eDemocracy & , 2021"	"TikTok is a video-sharing social networking service that is rapidly growing in popularity. It was the second most downloaded app in the app world in 2020. While the platform is known for having users post videos of themselves dancing, lip- syncing, or showing off other talents, videos of users sharing specific knowledge have increased because of initiatives such as# learnontiktok. This study aims to assess the types of knowledge and learnings shared on TikTok and the profile of its Cites: Feature-rich part-of-speech tagging with a cyclic dependency"
